Country_ID,Year,year_centered,year_sq,loss_lag1,loss_lag2,loss_lag3,loss_roll3_mean,loss_roll5_mean,PEC SOLID,PEC Liquid,PEC Gaseous,PEC Nuclear,PEC Waste,PEC Electricity,PEC RES,PEC Fossil,PEC Total,FEC Industry,FEC Other,FEC trans RES,FEC transport,FEC total,Total losses
HU,2023,43,1849,2430.0,34.0,13.0,831.3333333333334,504.2,897.0503138864298,6242.734776095025,6772.95128401019,4018.35654854496,199.93790305561663,954.4282751810404,3398.828200257907,13912.736373991644,22484.287301031167,3942.8905631787648,8468.54888812458,344.1986000000033,5266.158393113406,17677.597844416752,30.0
IE,1980,0,0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
IE,1981,1,1,22.0,0.0,0.0,18.333333333333336,18.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.666666666666668
IE,1982,2,4,14.666666666666668,22.0,0.0,14.666666666666666,14.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.333333333333334
IE,1983,3,9,7.333333333333334,14.666666666666668,22.0,7.333333333333333,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IE,1984,4,16,0.0,7.333333333333334,14.666666666666668,5.0,10.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.666666666666667
IE,1985,5,25,7.666666666666667,0.0,7.333333333333334,7.666666666666667,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.333333333333334
IE,1986,6,36,15.333333333333334,7.666666666666667,0.0,15.333333333333334,10.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
IE,1987,7,49,23.0,15.333333333333334,7.666666666666667,45.111111111111114,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0
IE,1988,8,64,97.0,23.0,15.333333333333334,97.0,62.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0
IE,1989,9,81,171.0,97.0,23.0,150.66666666666666,98.06666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0
IE,1990,10,100,184.0,171.0,97.0,184.0,134.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0
IE,1991,11,121,197.0,184.0,171.0,129.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
IE,1992,12,144,6.0,197.0,184.0,80.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0
IE,1993,13,169,37.0,6.0,197.0,37.0,98.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0
IE,1994,14,196,68.0,37.0,6.0,135.0,121.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
IE,1995,15,225,300.0,68.0,37.0,173.0,112.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0
IE,1996,16,256,151.0,300.0,68.0,151.0,111.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
IE,1997,17,289,2.0,151.0,300.0,61.0,110.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
IE,1998,18,324,30.0,2.0,151.0,10.666666666666666,96.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IE,1999,19,361,0.0,30.0,2.0,65.66666666666667,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0
IE,2000,20,400,167.0,0.0,30.0,115.66666666666667,75.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0
IE,2001,21,441,180.0,167.0,0.0,162.33333333333334,103.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0
IE,2002,22,484,140.0,180.0,167.0,140.0,117.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
IE,2003,23,529,100.0,140.0,180.0,107.5,133.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.5
IE,2004,24,576,82.5,100.0,140.0,82.5,113.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0
IE,2005,25,625,65.0,82.5,100.0,60.0,84.0,2644.371,8265.325,3495.445,0.0,0.0,175.765,366.161311741664,14405.141,14947.067311741665,2471.593,5055.09031174166,1.088,5088.209,12614.89231174166,32.5
IE,2006,26,676,32.5,65.0,82.5,32.5,56.0,2365.314,8223.047,3958.18,0.0,0.0,152.87,423.1725925289,14546.541,15122.5835925289,2488.308,5135.7125925289,2.674,5511.889,13135.9095925289,0.0
IE,2007,27,729,0.0,32.5,65.0,11.166666666666666,36.2,2406.485,8730.846,4249.754,0.0,0.0,114.39,477.929580968759,15387.085,15979.404580968758,2310.796,5092.86358096876,21.565,5797.882,13201.54158096876,1.0
IE,2008,28,784,1.0,0.0,32.5,0.3333333333333333,19.7,2412.742,8105.371,4517.902,0.0,0.0,38.712,574.952864431069,15036.015,15649.67986443107,2230.949,5488.77586443107,55.854,5493.416,13213.140864431069,0.0
IE,2009,29,841,0.0,1.0,0.0,98.33333333333333,65.5,2215.699,7675.069,4269.075,0.0,12.912,65.671,662.949263494793,14159.843,14901.375263494794,1841.221,5216.98026349479,77.459,4731.02,11789.22126349479,294.0
IE,2010,30,900,294.0,0.0,1.0,98.0,59.0,1849.876,7442.706,4701.814,0.0,8.552,40.441,662.727135473392,13994.396,14706.116135473392,1900.359,5363.80513547339,92.652,4648.429,11912.593135473391,0.0
IE,2011,31,961,0.0,294.0,0.0,200.0,120.2,1928.38,6629.833,4137.314,0.0,14.183,42.141,798.905911149326,12695.527,13550.756911149329,1729.117,4910.93791114933,91.988,4399.421,11039.47591114933,306.0
IE,2012,32,1024,306.0,0.0,294.0,172.0,162.0,2601.061,6203.887,4031.367,0.0,45.722,35.552,802.734067067928,12836.315,13720.323067067928,1763.97,4766.01706706793,84.948,4207.049,10737.03606706793,210.0
IE,2013,33,1089,210.0,306.0,0.0,210.0,184.8,1692.802,6318.036,3852.828,0.0,61.39,192.794,867.109823922805,11863.666,12984.959823922803,1842.499,4698.4748239228,101.442,4328.591,10869.5648239228,114.0
IE,2014,34,1156,114.0,210.0,306.0,390.3333333333333,295.4,1921.573,6280.612,3732.229,0.0,66.104,184.786,981.159934747301,11934.414,13166.463934747298,1993.993,4334.8799347473,114.413,4579.31,10908.1829347473,847.0
IE,2015,35,1225,847.0,114.0,210.0,402.6666666666667,344.8,2227.852,6691.75,3758.965,0.0,68.799,57.899,1110.26176468902,12678.567,13915.52676468902,1994.355,4605.16676468902,122.466,4724.732,11324.25376468902,247.0
IE,2016,36,1296,247.0,847.0,114.0,455.0,337.8,2223.013,7068.418,4246.671,0.0,66.655,-61.199,1103.38607031623,13538.102,14646.94407031623,2059.829,4731.40507031623,112.536,4964.075,11755.30907031623,271.0
IE,2017,37,1369,271.0,247.0,847.0,271.0,354.8,1820.088,7057.156,4312.57,0.0,113.264,-58.341,1300.57643918983,13189.814,14545.31343918983,2125.162,4655.71043918983,160.714,5068.23,11849.10243918983,295.0
IE,2018,38,1444,295.0,271.0,247.0,246.33333333333334,366.6,1395.438,7154.009,4487.602,0.0,145.465,-2.384,1437.74266781313,13037.049,14617.87266781313,2179.535,5016.38366781313,154.31,5195.125,12391.04366781313,173.0
IE,2019,39,1521,173.0,295.0,271.0,173.0,207.4,1146.077,7179.9,4560.102,0.0,145.319,55.42,1592.86381436897,12886.078999999998,14679.681814368969,2167.586,4973.44881436897,188.174,5234.98,12376.01481436897,51.0
IE,2020,40,1600,51.0,173.0,295.0,144.66666666666666,200.0,1047.198,5999.463,4554.664,0.0,146.752,-13.057,1734.50109525174,11601.325,13469.52109525174,2172.979,5128.88809525174,174.575,3880.882,11182.74909525174,210.0
IE,2021,41,1681,210.0,51.0,173.0,87.0,145.8,1264.224,6339.737,4376.852,0.0,142.963,136.508,1563.04835931977,11980.813,13823.33235931977,2245.914,5023.79635931977,178.424,4152.887,11422.59735931977,0.0
IE,2022,42,1764,0.0,210.0,51.0,70.0,86.8,1048.147,6911.023,4459.267,0.0,148.406,21.659,1747.78527180663,12418.437,14336.28727180663,2138.484,4835.69827180663,223.847,4988.46,11962.64227180663,0.0
IE,2023,43,1849,0.0,0.0,210.0,86.66666666666667,104.2,716.1874020293085,6878.962177277864,4136.366845369932,0.0,165.57047989741756,21.659,1863.9441504348829,11731.516424677104,13782.690055009403,1992.485631417212,4688.019036321763,301.04431136750065,5094.352979070791,11774.857646809767,260.0
IS,1980,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
IS,1981,1,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
IS,1982,2,4,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
IS,1983,3,9,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
IS,1984,4,16,1.0,1.0,1.0,1.3333333333333333,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
IS,1985,5,25,2.0,1.0,1.0,1.8787878787878787,1.5272727272727271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.636363636363636
IS,1986,6,36,2.636363636363636,2.0,1.0,2.6363636363636362,1.9818181818181817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2727272727272725
IS,1987,7,49,3.2727272727272725,2.636363636363636,2.0,3.272727272727272,2.5636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.909090909090909
IS,1988,8,64,3.909090909090909,3.2727272727272725,2.636363636363636,3.9090909090909087,3.2727272727272725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.545454545454545
IS,1989,9,81,4.545454545454545,3.909090909090909,3.2727272727272725,4.545454545454545,3.9090909090909087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.181818181818182
IS,1990,10,100,5.181818181818182,4.545454545454545,3.909090909090909,5.181818181818182,4.545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.818181818181818
IS,1991,11,121,5.818181818181818,5.181818181818182,4.545454545454545,5.8181818181818175,5.181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.454545454545454
IS,1992,12,144,6.454545454545454,5.818181818181818,5.181818181818182,6.454545454545454,5.818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.090909090909091
IS,1993,13,169,7.090909090909091,6.454545454545454,5.818181818181818,7.090909090909091,6.454545454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.727272727272727
IS,1994,14,196,7.727272727272727,7.090909090909091,6.454545454545454,7.727272727272727,7.090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.363636363636363
IS,1995,15,225,8.363636363636363,7.727272727272727,7.090909090909091,8.363636363636362,7.727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
IS,1996,16,256,9.0,8.363636363636363,7.727272727272727,21.454545454545453,15.836363636363638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0
IS,1997,17,289,47.0,9.0,8.363636363636363,34.666666666666664,24.01818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0
IS,1998,18,324,48.0,47.0,9.0,48.0,32.27272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0
IS,1999,19,361,49.0,48.0,47.0,49.0,40.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
IS,2000,20,400,50.0,49.0,48.0,50.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0
IS,2001,21,441,51.0,50.0,49.0,48.0,48.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0
IS,2002,22,484,43.0,51.0,50.0,43.0,45.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
IS,2003,23,529,35.0,43.0,51.0,35.0,41.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
IS,2004,24,576,27.0,35.0,43.0,27.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
IS,2005,25,625,19.0,27.0,35.0,19.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
IS,2006,26,676,11.0,19.0,27.0,11.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
IS,2007,27,729,3.0,11.0,19.0,21.833333333333332,22.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.5
IS,2008,28,784,51.5,3.0,11.0,51.5,36.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
IS,2009,29,841,100.0,51.5,3.0,78.66666666666667,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.5
IS,2010,30,900,84.5,100.0,51.5,84.5,61.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0
IS,2011,31,961,69.0,84.5,100.0,71.83333333333333,73.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0
IS,2012,32,1024,62.0,69.0,84.5,44.666666666666664,63.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
IS,2013,33,1089,3.0,62.0,69.0,22.541666666666668,44.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.625
IS,2014,34,1156,2.625,3.0,62.0,2.625,27.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25
IS,2015,35,1225,2.25,2.625,3.0,2.25,14.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.875
IS,2016,36,1296,1.875,2.25,2.625,1.875,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
IS,2017,37,1369,1.5,1.875,2.25,1.5,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.125
IS,2018,38,1444,1.125,1.5,1.875,1.125,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75
IS,2019,39,1521,0.75,1.125,1.5,0.75,1.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375
IS,2020,40,1600,0.375,0.75,1.125,0.375,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IS,2021,41,1681,0.0,0.375,0.75,0.125,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IS,2022,42,1764,0.0,0.0,0.375,0.0,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IS,2023,43,1849,0.0,0.0,0.0,22.666666666666668,13.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0
IT,1980,0,0,0.0,0.0,0.0,56742.0,56742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56742.0
IT,1981,1,1,56742.0,0.0,0.0,28974.0,28974.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1206.0
IT,1982,2,4,1206.0,56742.0,0.0,21862.0,21862.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7638.0
IT,1983,3,9,7638.0,1206.0,56742.0,3202.0,16587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,762.0
IT,1984,4,16,762.0,7638.0,1206.0,2971.0,13372.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.0
IT,1985,5,25,513.0,762.0,7638.0,440.0,2032.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0
IT,1986,6,36,45.0,513.0,762.0,380.6666666666667,1908.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0
IT,1987,7,49,584.0,45.0,513.0,2884.3333333333335,1985.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8024.0
IT,1988,8,64,8024.0,584.0,45.0,2879.6666666666665,1839.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
IT,1989,9,81,31.0,8024.0,584.0,2689.3333333333335,1739.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
IT,1990,10,100,13.0,31.0,8024.0,672.6666666666666,2125.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1974.0
IT,1991,11,121,1974.0,13.0,31.0,844.3333333333334,2117.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0
IT,1992,12,144,546.0,1974.0,13.0,1613.3333333333333,976.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2320.0
IT,1993,13,169,2320.0,546.0,1974.0,1280.0,1165.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,974.0
IT,1994,14,196,974.0,2320.0,546.0,2813.6666666666665,2192.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5147.0
IT,1995,15,225,5147.0,974.0,2320.0,2246.0,1920.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,617.0
IT,1996,16,256,617.0,5147.0,974.0,2131.0,1937.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629.0
IT,1997,17,289,629.0,617.0,5147.0,3756.6666666666665,3478.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10024.0
IT,1998,18,324,10024.0,629.0,617.0,3576.0,3298.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
IT,1999,19,361,75.0,10024.0,629.0,3728.6666666666665,2486.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1087.0
IT,2000,20,400,1087.0,75.0,10024.0,5394.333333333333,5367.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15021.0
IT,2001,21,441,15021.0,1087.0,75.0,5527.333333333333,5336.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.0
IT,2002,22,484,474.0,15021.0,1087.0,7805.333333333333,4915.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7921.0
IT,2003,23,529,7921.0,474.0,15021.0,5290.0,6395.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7475.0
IT,2004,24,576,7475.0,7921.0,474.0,5244.333333333333,6245.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.0
IT,2005,25,625,337.0,7475.0,7921.0,2626.0,3254.6,16305.371,75864.392,69658.62,0.0,672.757,4226.569,14106.718,161828.383,180834.427,37211.521,55168.426,176.746,44835.784,137215.731,66.0
IT,2006,26,676,66.0,337.0,7475.0,134.33333333333334,3159.8,16505.377,74238.747,68245.83,0.0,766.003,3868.014,15326.492,158989.95400000003,178950.46300000002,36144.577,54086.653,159.071,45428.22,135659.44999999998,0.0
IT,2007,27,729,0.0,66.0,337.0,22.0,1575.6,16160.573,71999.475,68761.801,0.0,825.714,3979.622,16945.996,156921.84900000002,178673.18100000004,35907.652,52989.717,139.629,45726.612,134623.981,0.0
IT,2008,28,784,0.0,0.0,66.0,240.66666666666666,225.0,15635.605,67758.492,68824.097,0.0,751.959,3442.39,19707.179,152218.194,176119.722,34528.295,55750.659,728.886,44000.091,134279.04499999998,722.0
IT,2009,29,841,722.0,0.0,0.0,4116.333333333333,2483.0,12266.951,62786.632,63335.211,0.0,802.379,3865.778,21026.557,138388.794,164083.50799999997,28552.887,55492.392,1144.502,42128.258,126173.537,11627.0
IT,2010,30,900,11627.0,722.0,0.0,4377.0,2626.2,13543.734,59547.55,67490.757,0.0,1041.058,3797.077,21864.302,140582.041,167284.47799999997,29014.718,57757.504,1419.424,41733.671,128505.893,782.0
IT,2011,31,961,782.0,11627.0,722.0,5046.0,3172.0,15168.565,57355.386,63387.446,0.0,1135.139,3932.244,21025.853,135911.397,162004.633,27744.858,53617.983,1401.002,41821.643,123184.484,2729.0
IT,2012,32,1024,2729.0,782.0,11627.0,6968.0,6650.6,15574.033,51278.597,60984.802,0.0,1132.273,3706.191,23884.74,127837.432,156560.636,26948.704,55418.411,1367.956,39449.36,121816.475,17393.0
IT,2013,33,1089,17393.0,2729.0,782.0,6946.333333333333,6649.6,13406.674,50576.154,56937.08,0.0,1137.981,3623.216,26370.626,120919.908,152051.731,25353.587,54498.172,1252.354,38702.275,118554.034,717.0
IT,2014,34,1156,717.0,17393.0,2729.0,6651.666666666667,4693.2,12966.324,48066.401,50196.668,0.0,1157.758,3758.899,26512.291,111229.393,142658.341,24739.085,48485.313,1065.198,40085.349,113309.747,1845.0
IT,2015,35,1225,1845.0,717.0,17393.0,1892.6666666666667,5160.0,12233.076,50756.426,54728.999,0.0,1149.207,3987.79,26268.705,117718.501,149124.20299999998,24853.372,51830.267,1166.604,39540.73,116224.369,3116.0
IT,2016,36,1296,3116.0,1845.0,717.0,4741.0,6466.6,10983.003,49241.394,57426.999,0.0,1183.123,3183.749,26017.921,117651.396,148036.189,25088.949,51721.003,1040.903,39110.264,115920.216,9262.0
IT,2017,37,1369,9262.0,3116.0,1845.0,8538.333333333334,5635.4,9341.797,48221.99,60893.503,0.0,1134.201,3246.831,26170.7085712238,118457.29,149009.0305712238,24925.749,52315.1855712238,1061.766,37944.579,115185.5135712238,13237.0
IT,2018,38,1444,13237.0,9262.0,3116.0,9440.333333333334,6656.4,8538.161,48260.669,58897.314,0.0,1132.984,3774.616,26685.5640336295,115696.144,147289.3080336295,24663.854,52247.3980336295,1249.712,39414.342,116325.59403362947,5822.0
IT,2019,39,1521,5822.0,13237.0,9262.0,8110.666666666667,7342.0,6480.37,47673.392,60306.144,0.0,1182.331,3279.556,27013.6675051113,114459.906,145935.46050511132,24928.486,50597.3405051113,1276.119,39829.715,115355.5415051113,5273.0
IT,2020,40,1600,5273.0,5822.0,13237.0,4605.0,7262.8,5094.549,38794.133,57632.524,0.0,1190.111,2768.735,26869.3247694659,101521.206,132349.37676946592,23861.103,48405.5677694659,1264.738,30471.39,102738.0607694659,2720.0
IT,2021,41,1681,2720.0,5273.0,5822.0,2893.0,5547.6,5532.845,45808.269,61766.6,0.0,1141.808,3679.261,27573.0979807967,113107.714,145501.8809807967,28632.287,49214.4019807967,1415.506,36500.45,114347.13898079668,686.0
IT,2022,42,1764,686.0,2720.0,5273.0,7011.333333333333,6425.8,7401.757,46426.992,55553.912,0.0,1129.093,3696.202,24951.8887930639,109382.661,139159.84479306388,24753.783,47843.9956721123,1389.097,39345.17,111942.9486721123,17628.0
IT,2023,43,1849,17628.0,686.0,2720.0,11351.666666666666,8409.6,5159.669045416537,45824.647815970224,49929.09591745343,0.0,1110.122878930198,3696.202,25274.61107263807,100913.4127788402,130994.34873040848,24531.127103506784,46604.81781801861,1720.2058079163376,39384.64615741284,110520.59107893825,15741.0
LI,1980,0,0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
LI,1981,1,1,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
