PublicationDate,countryName,reportingYear,Pollutant,Releases
2025/03/10,Netherlands,2019,Methane (CH4),25249000
2025/03/10,Switzerland,2020,Dichloromethane (DCM),12595
2025/03/10,Bulgaria,2009,Mercury and compounds (as Hg),111.4
2025/03/10,France,2007,Chlorofluorocarbons (CFCs),93330
2025/03/10,Denmark,2023,Chromium and compounds (as Cr),1.3439999999999999
2025/03/10,Czechia,2017,Chlorine and inorganic compounds (as HCl),431300
2025/03/10,Greece,2019,Mercury and compounds (as Hg),1029.6000000000001
2025/03/10,Netherlands,2009,Hydro-fluorocarbons (HFCS),76125
2025/03/10,Netherlands,2021,Anthracene,51.8
2025/03/10,Ireland,2014,Methane (CH4),33541000
2025/03/10,France,2021,Lead and compounds (as Pb),17839
2025/03/10,Slovenia,2008,Carbon monoxide (CO),16012000
2025/03/10,Portugal,2018,Methane (CH4),74174000
2025/03/10,Slovakia,2015,Fluorine and inorganic compounds (as HF),46100
2025/03/10,Malta,2014,Cadmium and compounds (as Cd),17
2025/03/10,Greece,2018,Carbon dioxide (CO2),51097000000
2025/03/10,Switzerland,2012,Trichloroethylene (TRI),10300
2025/03/10,France,2009,Mercury and compounds (as Hg),2449.4
2025/03/10,Netherlands,2009,Carbon dioxide (CO2) excluding biomass,54934000000
2025/03/10,Switzerland,2021,Fluorine and inorganic compounds (as HF),12.1
2025/03/10,Ireland,2018,Hydrochlorofluorocarbons (HCFCs),42.79
2025/03/10,Lithuania,2022,Carbon monoxide (CO),5597731
2025/03/10,Romania,2015,Nickel and compounds (as Ni),426
2025/03/10,Finland,2023,Lead and compounds (as Pb),272
2025/03/10,Belgium,2021,Halons,3930
2025/03/10,Norway,2010,Hydrochlorofluorocarbons (HCFCs),61
2025/03/10,France,2018,Arsenic and compounds (as As),605.3
2025/03/10,France,2015,Benzene,308910
2025/03/10,Slovakia,2020,Carbon monoxide (CO),92998000
2025/03/10,Czechia,2016,Polychlorinated biphenyls (PCBs),0.138
2025/03/10,France,2020,Polycyclic aromatic hydrocarbons (PAHs),1170.0000000000002
2025/03/10,Austria,2017,Chlorine and inorganic compounds (as HCl),25500
2025/03/10,United Kingdom,2017,Naphthalene,5998
2025/03/10,Spain,2018,Vinyl chloride,34300
2025/03/10,Belgium,2007,Polycyclic aromatic hydrocarbons (PAHs),12842.3
2025/03/10,Greece,2011,Chromium and compounds (as Cr),3619
2025/03/10,Netherlands,2007,Perfluorocarbons (PFCs),8453
2025/03/10,Malta,2008,Nitrogen oxides (NOX),5600000
2025/03/10,Belgium,2023,Carbon dioxide (CO2),35856000000
2025/03/10,Belgium,2018,Ammonia (NH3),3649300
2025/03/10,Ireland,2008,Nickel and compounds (as Ni),4020
2025/03/10,United Kingdom,2009,"1,1,2,2-tetrachloroethane (TETRACHLOROETHANE-1,1,2,2)",692
2025/03/10,Slovakia,2015,Hydrogen cyanide (HCN),18900
2025/03/10,Estonia,2009,Non-methane volatile organic compounds (NMVOC),1707000
2025/03/10,Estonia,2018,Ammonia (NH3),1004600
2025/03/10,Malta,2009,Sulphur oxides (SOX),7830000
2025/03/10,Ireland,2007,Ammonia (NH3),1316900
2025/03/10,Ireland,2009,PCDD + PCDF (dioxins + furans) (as Teq),0.000406
2025/03/10,Sweden,2011,Zinc and compounds (as Zn),22263
2025/03/10,Denmark,2012,Benzene,3250
2025/03/10,Netherlands,2022,Copper and compounds (as Cu),482
2025/03/10,Austria,2019,Nitrogen oxides (NOX),15050000
2025/03/10,Romania,2014,Carbon dioxide (CO2),38916000000
2025/03/10,Denmark,2012,Zinc and compounds (as Zn),745
2025/03/10,Austria,2019,Carbon dioxide (CO2),33919000000
2025/03/10,Romania,2020,Carbon dioxide (CO2),30593000000
2025/03/10,Germany,2012,Dichloromethane (DCM),29430
2025/03/10,Belgium,2009,Ethylene oxide,1320
2025/03/10,United Kingdom,2017,Tetrachloromethane (TCM),4800
2025/03/10,United Kingdom,2008,Sulphur hexafluoride (SF6),4253
2025/03/10,Greece,2022,Polychlorinated biphenyls (PCBs),1.07
2025/03/10,Latvia,2022,Carbon monoxide (CO),3754000
2025/03/10,Luxembourg,2014,PCDD + PCDF (dioxins + furans) (as Teq),0.000397
2025/03/10,Latvia,2022,Fine particulate matter (PM2.5),53200
2025/03/10,Ireland,2011,Nitrous oxide (N2O),125800
2025/03/10,Portugal,2011,Polycyclic aromatic hydrocarbons (PAHs),1974.7
2025/03/10,Romania,2010,Ammonia (NH3),15963100
2025/03/10,Bulgaria,2020,Chlorine and inorganic compounds (as HCl),12822
2025/03/10,Latvia,2009,Mercury and compounds (as Hg),13.9
2025/03/10,Belgium,2009,Anthracene,1890
2025/03/10,Malta,2015,Methane (CH4),4392000
2025/03/10,Estonia,2012,Ammonia (NH3),726400
2025/03/10,Switzerland,2015,Sulphur hexafluoride (SF6),1510
2025/03/10,Latvia,2010,Mercury and compounds (as Hg),12
2025/03/10,Finland,2010,Lead and compounds (as Pb),4189
2025/03/10,Italy,2012,Chlorofluorocarbons (CFCs),95
2025/03/10,Denmark,2022,Benzene,78.6
2025/03/10,Switzerland,2014,Dichloromethane (DCM),29550
2025/03/10,Luxembourg,2007,Carbon dioxide (CO2),2180000000
2025/03/10,Slovakia,2021,Hydro-fluorocarbons (HFCS),619
2025/03/10,Norway,2007,Fluorine and inorganic compounds (as HF),40500
2025/03/10,Poland,2021,"1,2-dichloroethane (DCE-1,2)",2450
2025/03/10,Cyprus,2023,Nitrous oxide (N2O),30333
2025/03/10,Greece,2018,Di-(2-ethyl hexyl) phthalate (DEHP),429
2025/03/10,Norway,2009,Hydrochlorofluorocarbons (HCFCs),983
2025/03/10,Romania,2009,Ammonia (NH3),20025400
2025/03/10,Belgium,2010,Anthracene,2860
2025/03/10,Cyprus,2023,Cadmium and compounds (as Cd),31.3
2025/03/10,Latvia,2007,Nitrous oxide (N2O),18300
2025/03/10,Belgium,2015,Di-(2-ethyl hexyl) phthalate (DEHP),355.4
2025/03/10,Spain,2007,Tetrachloroethylene,7090
2025/03/10,Slovenia,2020,Chromium and compounds (as Cr),376.45
2025/03/10,Slovenia,2020,Carbon dioxide (CO2) excluding biomass,1210080931
2025/03/10,Hungary,2022,Nitrogen oxides (NOX),13122243
2025/03/10,Spain,2020,Sulphur hexafluoride (SF6),356
2025/03/10,Slovakia,2012,Copper and compounds (as Cu),3454
2025/03/10,Slovakia,2012,Fluorine and inorganic compounds (as HF),50420
2025/03/10,Austria,2014,Mercury and compounds (as Hg),408.7
2025/03/10,Croatia,2018,Ammonia (NH3),3035900
2025/03/10,Italy,2019,Naphthalene,545.14
2025/03/10,Croatia,2021,Sulphur oxides (SOX),2433000
2025/03/10,Ireland,2018,Nickel and compounds (as Ni),117.51
2025/03/10,Ireland,2021,Ammonia (NH3),2061823.2999999998
2025/03/10,France,2009,"1,1,2,2-tetrachloroethane (TETRACHLOROETHANE-1,1,2,2)",70
2025/03/10,Czechia,2012,Di-(2-ethyl hexyl) phthalate (DEHP),65
2025/03/10,Poland,2021,Perfluorocarbons (PFCs),1670
2025/03/10,Netherlands,2023,"1,1,2,2-tetrachloroethane (TETRACHLOROETHANE-1,1,2,2)",179
2025/03/10,Belgium,2014,Tetrachloromethane (TCM),577
2025/03/10,Romania,2014,Lead and compounds (as Pb),3460
2025/03/10,Slovakia,2013,Copper and compounds (as Cu),799
2025/03/10,Latvia,2010,Dichloromethane (DCM),1130
2025/03/10,Netherlands,2011,Nitrous oxide (N2O),4551600
2025/03/10,Estonia,2013,Chromium and compounds (as Cr),9680
2025/03/10,Spain,2020,Carbon monoxide (CO),145586000
2025/03/10,Bulgaria,2012,Non-methane volatile organic compounds (NMVOC),300000
2025/03/10,Estonia,2019,Methane (CH4),3492000
2025/03/10,Belgium,2020,Sulphur hexafluoride (SF6),118
2025/03/10,Romania,2021,Carbon dioxide (CO2),31197000000
2025/03/10,Cyprus,2012,Methane (CH4),809000
2025/03/10,Czechia,2020,Non-methane volatile organic compounds (NMVOC),3802439.0799999996
2025/03/10,Estonia,2015,Nitrogen oxides (NOX),6976000
2025/03/10,Lithuania,2016,Ammonia (NH3),3100200
2025/03/10,Poland,2016,Zinc and compounds (as Zn),61070
2025/03/10,Estonia,2022,Mercury and compounds (as Hg),207.6
2025/03/10,Denmark,2023,Carbon monoxide (CO),6052285.820506999
2025/03/10,Estonia,2022,Chromium and compounds (as Cr),382
2025/03/10,Luxembourg,2020,Zinc and compounds (as Zn),3400
2025/03/10,Cyprus,2014,Particulate matter (PM10),489000
2025/03/10,Croatia,2023,Zinc and compounds (as Zn),2330
2025/03/10,Serbia,2021,Sulphur oxides (SOX),285741000
2025/03/10,Czechia,2017,Arsenic and compounds (as As),2593.5
2025/03/10,Latvia,2017,Non-methane volatile organic compounds (NMVOC),509000
2025/03/10,Austria,2009,Hydro-fluorocarbons (HFCS),351
2025/03/10,Luxembourg,2021,PCDD + PCDF (dioxins + furans) (as Teq),0.000119
2025/03/10,Switzerland,2010,Carbon monoxide (CO),7221000
2025/03/10,Latvia,2013,Fluorine and inorganic compounds (as HF),17300
2025/03/10,Switzerland,2009,Carbon monoxide (CO),8728000
2025/03/10,Luxembourg,2008,Arsenic and compounds (as As),93.1
2025/03/10,Switzerland,2013,Sulphur oxides (SOX),1887000
2025/03/10,Germany,2012,Sulphur hexafluoride (SF6),900
2025/03/10,Luxembourg,2009,Non-methane volatile organic compounds (NMVOC),527000
2025/03/10,Finland,2023,Chlorofluorocarbons (CFCs),133
2025/03/10,Italy,2023,Trichloromethane,10396.042000000001
2025/03/10,Sweden,2018,Naphthalene,1070
2025/03/10,Czechia,2018,Sulphur oxides (SOX),70750907.98701
2025/03/10,Sweden,2007,Cadmium and compounds (as Cd),129.5
2025/03/10,Portugal,2020,Hydrogen cyanide (HCN),610
2025/03/10,Romania,2014,Methane (CH4),64118000
2025/03/10,Germany,2022,Naphthalene,4315
2025/03/10,Bulgaria,2020,Carbon monoxide (CO),119536546
2025/03/10,Luxembourg,2015,Mercury and compounds (as Hg),55.900000000000006
2025/03/10,Netherlands,2019,Carbon dioxide (CO2),89340000000
2025/03/10,Austria,2016,Fluorine and inorganic compounds (as HF),5890
2025/03/10,Finland,2009,Sulphur oxides (SOX),41758000
2025/03/10,Cyprus,2013,Methane (CH4),1318000
2025/03/10,Austria,2012,PCDD + PCDF (dioxins + furans) (as Teq),0.00153
2025/03/10,Slovenia,2016,Cadmium and compounds (as Cd),43.400000000000006
2025/03/10,Netherlands,2009,Arsenic and compounds (as As),417.9
2025/03/10,Netherlands,2021,Trichloromethane,522
2025/03/10,Latvia,2023,Non-methane volatile organic compounds (NMVOC),135000
2025/03/10,Bulgaria,2014,Arsenic and compounds (as As),107
2025/03/10,Slovenia,2016,Sulphur oxides (SOX),1869000
2025/03/10,Bulgaria,2014,Carbon monoxide (CO),19922000
2025/03/10,Portugal,2018,Carbon dioxide (CO2),30050000000
2025/03/10,Portugal,2014,Hydrogen cyanide (HCN),801
2025/03/10,Malta,2012,Nickel and compounds (as Ni),4730
2025/03/10,Greece,2008,PCDD + PCDF (dioxins + furans) (as Teq),0.01363
2025/03/10,Estonia,2023,Arsenic and compounds (as As),354.5
2025/03/10,Romania,2017,Methane (CH4),58687000
2025/03/10,Portugal,2012,Trichloromethane,20320
2025/03/10,Italy,2010,Anthracene,256
2025/03/10,Czechia,2021,Perfluorocarbons (PFCs),5130
2025/03/10,Austria,2023,Sulphur hexafluoride (SF6),254
2025/03/10,Sweden,2011,Chlorofluorocarbons (CFCs),2642
2025/03/10,Portugal,2012,Sulphur oxides (SOX),29450000
2025/03/10,Portugal,2013,Nickel and compounds (as Ni),5093.2
2025/03/10,Denmark,2020,Hydrochlorofluorocarbons (HCFCs),38
2025/03/10,France,2008,"1,1,1-trichloroethane (TCE-1,1,1)",61100
2025/03/10,Cyprus,2017,Mercury and compounds (as Hg),84.1
2025/03/10,Slovenia,2021,Non-methane volatile organic compounds (NMVOC),156169
2025/03/10,Slovenia,2021,Particulate matter (PM10),34108
2025/03/10,Spain,2018,Chlorofluorocarbons (CFCs),96.43
2025/03/10,Slovakia,2007,Carbon dioxide (CO2),20776000000
2025/03/10,Lithuania,2020,Non-methane volatile organic compounds (NMVOC),10475000
2025/03/10,Finland,2019,Particulate matter (PM10),936300
2025/03/10,Romania,2023,Lead and compounds (as Pb),1310
2025/03/10,Portugal,2017,Naphthalene,768
2025/03/10,Latvia,2012,Chlorine and inorganic compounds (as HCl),33100
2025/03/10,Hungary,2008,Fluorine and inorganic compounds (as HF),16900
2025/03/10,Slovenia,2014,Particulate matter (PM10),210600
2025/03/10,Greece,2007,Arsenic and compounds (as As),484.9
2025/03/10,Sweden,2007,Halons,6
2025/03/10,Hungary,2008,Particulate matter (PM10),479300
2025/03/10,Hungary,2007,Trichloromethane,1310
2025/03/10,Greece,2007,Benzene,52980
2025/03/10,Belgium,2014,Sulphur hexafluoride (SF6),150
2025/03/10,Denmark,2017,Ammonia (NH3),1377500
2025/03/10,Slovakia,2013,Naphthalene,29300
2025/03/10,Austria,2008,Polycyclic aromatic hydrocarbons (PAHs),135
2025/03/10,Belgium,2010,Halons,10600
2025/03/10,Portugal,2013,Ammonia (NH3),7460700
2025/03/10,Slovakia,2007,Zinc and compounds (as Zn),5174
2025/03/10,Portugal,2012,Nickel and compounds (as Ni),13603.099999999999
2025/03/10,Austria,2014,Dichloromethane (DCM),8100
2025/03/10,Greece,2010,Ammonia (NH3),77800
2025/03/10,Greece,2021,Hydrogen cyanide (HCN),59000
2025/03/10,Croatia,2014,Nitrous oxide (N2O),893000
2025/03/10,Croatia,2014,Sulphur oxides (SOX),8428000
2025/03/10,Croatia,2014,Nitrogen oxides (NOX),11563000
2025/03/10,Italy,2009,Anthracene,90
2025/03/10,Croatia,2014,Cadmium and compounds (as Cd),35.3
2025/03/10,Finland,2022,Nickel and compounds (as Ni),2271.4
2025/03/10,Switzerland,2022,Nitrous oxide (N2O),100596.6
2025/03/10,Finland,2012,Carbon dioxide (CO2),50020000000
2025/03/10,Serbia,2018,Ammonia (NH3),3723500
2025/03/10,Germany,2020,Nickel and compounds (as Ni),4090.6
2025/03/10,Denmark,2014,Hydrochlorofluorocarbons (HCFCs),61
2025/03/10,Estonia,2008,Sulphur oxides (SOX),57382000
2025/03/10,United Kingdom,2009,Nickel and compounds (as Ni),15627.2
2025/03/10,United Kingdom,2011,Non-methane volatile organic compounds (NMVOC),99282000
2025/03/10,Italy,2013,Zinc and compounds (as Zn),59513
2025/03/10,Spain,2011,Mercury and compounds (as Hg),2124.5999999999995
2025/03/10,Romania,2008,Methane (CH4),111264000
2025/03/10,France,2013,Hydrogen cyanide (HCN),11459
2025/03/10,Italy,2020,Nitrous oxide (N2O),955563.5
2025/03/10,Spain,2010,Di-(2-ethyl hexyl) phthalate (DEHP),1046.9
2025/03/10,Slovakia,2015,"1,2-dichloroethane (DCE-1,2)",4300
2025/03/10,Poland,2007,Chlorine and inorganic compounds (as HCl),5369100
2025/03/10,Germany,2011,Ammonia (NH3),16782200
2025/03/10,Finland,2022,Ammonia (NH3),466500
2025/03/10,Slovakia,2015,Arsenic and compounds (as As),730.6
2025/03/10,Czechia,2011,Arsenic and compounds (as As),2291
2025/03/10,Germany,2012,PCDD + PCDF (dioxins + furans) (as Teq),0.014114
2025/03/10,Poland,2008,"1,2-dichloroethane (DCE-1,2)",13470
2025/03/10,Italy,2014,Sulphur oxides (SOX),67713000
2025/03/10,Italy,2021,Ammonia (NH3),21085277.9
2025/03/10,Denmark,2021,Ammonia (NH3),2458221.2090000003
2025/03/10,Norway,2009,Nickel and compounds (as Ni),3627.3999999999996
2025/03/10,Romania,2008,Ammonia (NH3),23745000
2025/03/10,Portugal,2007,Arsenic and compounds (as As),1003
2025/03/10,Germany,2022,Non-methane volatile organic compounds (NMVOC),29549000
2025/03/10,Spain,2011,Carbon monoxide (CO),228117000
2025/03/10,Greece,2016,Chlorine and inorganic compounds (as HCl),112000
2025/03/10,Portugal,2007,Lead and compounds (as Pb),7586
2025/03/10,France,2008,Hydrochlorofluorocarbons (HCFCs),294703.78
2025/03/10,Italy,2012,Zinc and compounds (as Zn),135971
2025/03/10,France,2013,Hydro-fluorocarbons (HFCS),285653
2025/03/10,Poland,2019,Mercury and compounds (as Hg),5022.4
2025/03/10,Germany,2007,Sulphur oxides (SOX),295820000
2025/03/10,Germany,2009,Hydro-fluorocarbons (HFCS),424085
2025/03/10,Italy,2011,Mercury and compounds (as Hg),1209.4
2025/03/10,Italy,2011,Chlorine and inorganic compounds (as HCl),1323500
2025/03/10,Italy,2012,Methane (CH4),100139000
2025/03/10,Italy,2017,Fluorine and inorganic compounds (as HF),98600
2025/03/10,Croatia,2020,Sulphur oxides (SOX),2127000
2025/03/10,France,2014,Non-methane volatile organic compounds (NMVOC),47969000
2025/03/10,Romania,2023,Zinc and compounds (as Zn),3628
2025/03/10,Germany,2015,Benzene,233320
2025/03/10,Slovakia,2008,Fluorine and inorganic compounds (as HF),53200
2025/03/10,Czechia,2014,Sulphur oxides (SOX),104933000
2025/03/10,Poland,2020,Copper and compounds (as Cu),26825
2025/03/10,Slovakia,2020,Polycyclic aromatic hydrocarbons (PAHs),180
2025/03/10,Italy,2021,Sulphur oxides (SOX),34348685.8
2025/03/10,Iceland,2020,Sulphur oxides (SOX),9979929
2025/03/10,Germany,2010,Hydro-fluorocarbons (HFCS),380882
2025/03/10,Sweden,2009,Copper and compounds (as Cu),967
2025/03/10,Italy,2018,Lead and compounds (as Pb),5169.097
2025/03/10,France,2018,Fluorine and inorganic compounds (as HF),268180
2025/03/10,Sweden,2007,Carbon dioxide (CO2),47211000000
2025/03/10,Finland,2018,Methane (CH4),16997000
2025/03/10,Spain,2014,Cadmium and compounds (as Cd),991.1999999999999
2025/03/10,Italy,2018,Benzene,105056.03209999998
2025/03/10,France,2020,Chromium and compounds (as Cr),2292
2025/03/10,Slovakia,2020,Non-methane volatile organic compounds (NMVOC),4581000
2025/03/10,Croatia,2017,Sulphur oxides (SOX),8618000
2025/03/10,Portugal,2017,Carbon monoxide (CO),27120000
2025/03/10,Hungary,2010,Sulphur oxides (SOX),12365000
2025/03/10,Germany,2021,Chlorine and inorganic compounds (as HCl),1644900
2025/03/10,Switzerland,2020,Mercury and compounds (as Hg),311.153
2025/03/10,Finland,2016,PCDD + PCDF (dioxins + furans) (as Teq),0.0133
2025/03/10,Poland,2011,Mercury and compounds (as Hg),3610.8
2025/03/10,Germany,2015,PCDD + PCDF (dioxins + furans) (as Teq),0.009134
2025/03/10,Estonia,2020,Carbon dioxide (CO2),6872000000
2025/03/10,Germany,2008,Dichloromethane (DCM),31990
2025/03/10,Denmark,2008,Polychlorinated biphenyls (PCBs),1.6800000000000002
2025/03/10,Austria,2009,Hydrogen cyanide (HCN),1193
2025/03/10,United Kingdom,2016,Chromium and compounds (as Cr),4915
2025/03/10,Greece,2021,Chromium and compounds (as Cr),1225
2025/03/10,Germany,2011,Zinc and compounds (as Zn),64087
2025/03/10,Hungary,2016,Ammonia (NH3),13009000
2025/03/10,Hungary,2016,Vinyl chloride,8720
2025/03/10,Belgium,2016,Zinc and compounds (as Zn),21799
2025/03/10,Sweden,2021,Fluorine and inorganic compounds (as HF),57900
2025/03/10,Portugal,2022,Ammonia (NH3),8234400
2025/03/10,Austria,2010,Hydrogen cyanide (HCN),846
2025/03/10,Norway,2016,Mercury and compounds (as Hg),18.7
2025/03/10,Austria,2013,Mercury and compounds (as Hg),347.70000000000005
2025/03/10,Spain,2017,Hydro-fluorocarbons (HFCS),4899
2025/03/10,Portugal,2023,Nitrous oxide (N2O),508500
2025/03/10,Austria,2013,Particulate matter (PM10),1435400
2025/03/10,Italy,2007,Arsenic and compounds (as As),973.3000000000001
2025/03/10,Italy,2007,Chromium and compounds (as Cr),7038
2025/03/10,Belgium,2021,Ethylene oxide,4440
2025/03/10,Sweden,2010,Carbon monoxide (CO),35175000
2025/03/10,Spain,2008,Perfluorocarbons (PFCs),18630
2025/03/10,Austria,2007,Sulphur oxides (SOX),11475000
2025/03/10,France,2022,Polycyclic aromatic hydrocarbons (PAHs),3425.400002
2025/03/10,Switzerland,2014,Lead and compounds (as Pb),1590
2025/03/10,Lithuania,2011,Ammonia (NH3),3653600
2025/03/10,Ireland,2017,Hydrochlorofluorocarbons (HCFCs),138.56
2025/03/10,Netherlands,2022,Particulate matter (PM10),885000
2025/03/10,Sweden,2019,Benzene,85190
2025/03/10,Ireland,2017,Nickel and compounds (as Ni),131.4
2025/03/10,Cyprus,2020,Particulate matter (PM10),503500
2025/03/10,United Kingdom,2014,"1,2-dichloroethane (DCE-1,2)",304020
2025/03/10,United Kingdom,2018,Cadmium and compounds (as Cd),389.2
2025/03/10,Greece,2020,Naphthalene,185
2025/03/10,Portugal,2015,Cadmium and compounds (as Cd),1437.8999999999996
2025/03/10,Belgium,2009,Ammonia (NH3),2448000
2025/03/10,United Kingdom,2014,Perfluorocarbons (PFCs),28440
2025/03/10,Italy,2020,Sulphur hexafluoride (SF6),2429.245
2025/03/10,Netherlands,2018,Benzene,56550
2025/03/10,Finland,2017,Cadmium and compounds (as Cd),13.3
2025/03/10,Malta,2015,Sulphur oxides (SOX),1996000
2025/03/10,Belgium,2017,PCDD + PCDF (dioxins + furans) (as Teq),0.007513
2025/03/10,Slovakia,2016,Carbon dioxide (CO2),19710000000
2025/03/10,Austria,2008,Chlorine and inorganic compounds (as HCl),40100
2025/03/10,Estonia,2022,PCDD + PCDF (dioxins + furans) (as Teq),0.000366
2025/03/10,Luxembourg,2018,Copper and compounds (as Cu),913
2025/03/10,Denmark,2020,Lead and compounds (as Pb),32.6
2025/03/10,Italy,2019,Dichloromethane (DCM),437617.72000000003
2025/03/10,United Kingdom,2014,Anthracene,256
2025/03/10,Slovakia,2016,Nitrogen oxides (NOX),19852000
2025/03/10,Lithuania,2016,Sulphur oxides (SOX),11913000
2025/03/10,United Kingdom,2018,Halons,283.8
2025/03/10,Norway,2008,Ammonia (NH3),606700
2025/03/10,Estonia,2019,Polychlorinated biphenyls (PCBs),0.14
2025/03/10,Denmark,2023,Chlorine and inorganic compounds (as HCl),179146.68
